ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Other_Renewable,Scale_Category,Scale_Large,Is_International,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Solar,Is_CDM
9481,Core CarbonX Bundled Wind Power Project,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6824,ASP,2013-08-23 00:00:00,2013-01-01 00:00:00,2019-12-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9482,Bundled Wind Power Project- EnKing International (CDM.November-10-02),TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,11490,ASP,2014-02-24 00:00:00,2013-10-11 00:00:00,2020-10-10 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9483,Jamanwada wind power project in Gujarat,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,ACM0002 13.0.0,Registered,India,99897,ASP,2013-08-30 00:00:00,2013-01-02 00:00:00,2023-01-01 00:00:00,99864.0,2018-11-15 00:00:00,2018-11-15 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9484,"Rice Husk Based Cogeneration project in Haryana, India by Goel International Pvt. Ltd",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,12960,ASP,2013-08-23 00:00:00,2012-12-31 00:00:00,2022-12-30 00:00:00,68904.0,2023-10-19 00:00:00,2023-10-19 00:00:00,0.0,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9485,Bundle Wind Power Project – EnKing International (CDM.OCT-09-01),RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,5992,ASP,2013-10-25 00:00:00,2013-08-26 00:00:00,2020-08-25 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9487,"9.9 MW Bundled Wind Power Project in Tirupur, Tamilnadu",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,24360,ASP,2013-11-08 00:00:00,2013-09-23 00:00:00,2023-09-22 00:00:00,120969.0,2022-03-07 00:00:00,2022-07-07 00:00:00,122.0,0.33401779603011633,8136.673511293634,14.867132106517,2.6991528774810867,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9494,"Waste Heat Recover Project by BPSL, India",SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,AMS-III.Q. 5.0,Registered,India,19988,ASP,2014-12-29 00:00:00,2014-10-14 00:00:00,2024-10-13 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9498,Distribution of Improved cook stove - Phase 25,RWTÜV GmbH,EE households: Stoves,,AMS-II.G. 4.0,Registered,India,12810,ASP,2013-08-13 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9501,Distribution of Improved cook stove - Phase 23,RWTÜV GmbH,EE households: Stoves,,AMS-II.G. 4.0,Registered,India,12945,ASP,2013-08-13 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9503,Distribution of Improved cook stove - Phase 21,RWTÜV GmbH,EE households: Stoves,,AMS-II.G. 4.0,Registered,India,13035,ASP,2013-08-23 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9505,Distribution of Improved cook stove - Phase 19,RWTÜV GmbH,EE households: Stoves,,AMS-II.G. 4.0,Registered,India,12900,ASP,2013-08-23 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9506,Distribution of Improved cook stove - Phase 17,RWTÜV GmbH,EE households: Stoves,,AMS-II.G. 4.0,Registered,India,12945,ASP,2013-08-23 00:00:00,2013-01-01 00:00:00,2022-12-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9508,Priyadarshini - Pertinent Wind Power Project in Maharashtra,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,4783,ASP,2013-08-26 00:00:00,2012-12-31 00:00:00,2019-12-30 00:00:00,35164.0,2023-04-13 00:00:00,2023-04-13 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9515,18 MW Wind Power Project in Kutch (Gujarat in India) managed by Aarvee Denims & Exports Ltd.,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,31538,ASP,2013-09-05 00:00:00,2013-02-15 00:00:00,2023-02-15 00:00:00,194757.0,2022-07-07 00:00:00,2022-07-07 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9521,Bundled project of 3.6 MW wind based power generation in Rajasthan,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,6144,ASP,2013-09-02 00:00:00,2013-01-15 00:00:00,2023-01-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9523,Nekkiladi Hydro Power Project,Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,33271,ASP,2013-08-21 00:00:00,2014-06-01 00:00:00,2021-05-31 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9524,5 MW Solar PV Power Project at Port Blair (A & N),URS Certification,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,6411,ASP,2013-09-04 00:00:00,2013-03-31 00:00:00,2020-03-30 00:00:00,6173.0,2015-01-09 00:00:00,2015-01-09 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9527,5MW Solar PV Power Plant by GMPL,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8489,ASP,2013-09-05 00:00:00,2013-01-18 00:00:00,2020-01-17 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9528,"Wind energy based power generation project by Nakoda Limited at Madhya Pradesh, India",RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,10038,ASP,2013-09-09 00:00:00,2013-01-25 00:00:00,2023-01-24 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9531,Grid Connected Solar Power Project in Bikaner,SGS United Kingdom Limited (SGS),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8602,ASP,2013-08-19 00:00:00,2013-03-01 00:00:00,2023-02-28 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9534,Electricity generation from bundled wind energy project in Maharashtra aggregated by Resurge Energy Private Limited,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,ACM0002 13.0.0,Registered,India,26065,ASP,2013-09-20 00:00:00,2013-02-01 00:00:00,2023-01-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9538,Wind Power Project in Tirupur District,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,109306,ASP,2013-09-24 00:00:00,2013-01-31 00:00:00,2023-01-30 00:00:00,108595.0,2014-12-05 00:00:00,2014-12-05 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9541,Gramang Hydel power Project,SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,26169,ASP,2013-10-02 00:00:00,2014-01-20 00:00:00,2024-01-19 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9542,"2 MW Bundled Solar Power Project in Gujarat, India",RWTÜV GmbH,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,3189,ASP,2013-09-20 00:00:00,2013-02-15 00:00:00,2023-02-14 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9544,Bundle Wind Power Project-EnKing International (CDM.SEP-09-01),RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,4095,ASP,2013-09-17 00:00:00,2014-01-31 00:00:00,2021-01-30 00:00:00,13566.0,2022-12-09 00:00:00,2022-12-09 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9546,Small scale bundle wind energy project in India.,SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,7605,ASP,2013-09-18 00:00:00,2013-01-31 00:00:00,2023-01-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9549,Rehabilitation of Degraded Wastelands at Deramandi in Southern District of National Capital Territory of Delhi through Reforestation,TÜV SÜD South Asia Private Limited (TÜV SÜD),Reforestation: Reforestation,,AR-AMS0001 6.0,Registered,India,12138,ASP,2013-09-27 00:00:00,2008-07-01 00:00:00,2038-06-30 00:00:00,,,,,,,,,CDM,Other,False,False,False,SMALL,0,1,False,False,True,False,1
9553,LTML Wind Energy Project in Tamil Nadu,RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,19333,ASP,2013-09-27 00:00:00,2013-01-31 00:00:00,2023-01-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9559,Thermal energy generation using biomass by Ozone Envirotech (P) Ltd.,Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 19.0,Registered,India,27771,ASP,2013-10-04 00:00:00,2013-02-04 00:00:00,2023-02-03 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9561,6.6 MW Bundled Wind Power Project in Tamil Nadu,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,14289,ASP,2013-09-27 00:00:00,2013-03-15 00:00:00,2023-03-14 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9562,4.8 MW Wind Power CDM Project by Golden Hatcheries,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,9678,ASP,2013-09-27 00:00:00,2013-01-31 00:00:00,2023-01-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9564,"1.5 MW Small Hydro Project at Yeleswaram, East Godavari Dist., Andhra Pradesh, India",RWTÜV GmbH,Hydro: Existing dam,,AMS-I.D. 17.0,Registered,India,7478,ASP,2013-09-27 00:00:00,2013-02-24 00:00:00,2020-02-23 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9565,"10.2 MW Wind Energy CDM Project by RRECL at village Pohara, Pohara-Baramsar, District Jaisalmer, Rajasthan, India",Perry Johnson Registrars Carbon Emissions Services (PJRCES)    ,Wind: Wind,,AMS-I.D. 17.0,Registered,India,17310,ASP,2013-09-24 00:00:00,2013-02-01 00:00:00,2023-01-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9567,Bundle Wind Power Project-Enking International (CDM.Aug-09-01),RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,7479,ASP,2014-02-18 00:00:00,2013-10-07 00:00:00,2020-10-06 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9571,Mulibettu Hydro Power Project,Bureau Veritas Certification Holding SAS (BVCH),Hydro: Run of river,,AMS-I.D. 17.0,Registered,India,24833,ASP,2013-10-18 00:00:00,2014-01-01 00:00:00,2020-12-31 00:00:00,92103.0,2022-05-19 00:00:00,2022-05-19 00:00:00,0.0,,,,,CDM,Hydro,False,False,False,SMALL,0,1,True,False,False,False,1
9573,"19.5 MW wind power project in Ossiya, Rajasthan by Gujarat Fluorochemicals Limited (GFL)",RWTÜV GmbH,Wind: Wind,,ACM0002 13.0.0,Registered,India,33455,ASP,2013-10-04 00:00:00,2013-04-01 00:00:00,2020-03-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9575,Electricity generation through environment friendly technology,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,8156,ASP,2013-09-30 00:00:00,2013-01-31 00:00:00,2023-01-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9576,Bundled biomass based steam generation project in India,RWTÜV GmbH,Biomass Energy: Biomass briquettes or pellets,,AMS-I.C. 19.0,Registered,India,39656,ASP,2013-10-04 00:00:00,2013-02-26 00:00:00,2023-02-25 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9579,Biomass Power Project- Pragya Energy Pvt. Ltd. (EKI.CDM.December-10-02),RINA Services S.p.A. (RINA),Biomass Energy: Forest biomass,,AMS-I.D. 17.0,Registered,India,6283,ASP,2014-11-06 00:00:00,2014-08-18 00:00:00,2021-08-17 00:00:00,,,,,,,,,CDM,Biomass and Waste,True,False,False,SMALL,0,1,False,False,False,False,1
9580,Wind Power Project By Unique Forwarders (CDM.OCT.-11-02),URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3381,ASP,2013-10-02 00:00:00,2013-03-31 00:00:00,2020-03-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9586,1.5 MW Wind Power Project in Rajasthan by Jivraj Tea Limited,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,2436,ASP,2014-04-04 00:00:00,2014-01-14 00:00:00,2024-01-13 00:00:00,17266.0,2023-03-02 00:00:00,2023-03-02 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9592,Thangarabalu Small Hydel Project at Karnataka,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Hydro: Run of river,,ACM0002 13.0.0,Registered,India,53983,ASP,2013-10-11 00:00:00,2015-04-01 00:00:00,2025-03-31 00:00:00,,,,,,,,,CDM,Hydro,False,False,False,LARGE,1,1,True,False,False,False,1
9598,"5.45 MW Bundled Wind Power Project in Rajasthan, India",SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,7033,ASP,2014-03-06 00:00:00,2014-01-01 00:00:00,2023-12-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9601,"4.25MW grid connected wind farm by Avaneetha Textiles (P) Ltd., Tamil Nadu, India at village Andipatti taluk, Uthamapalayam taluk & Teni taluk, Teni District. Tamil nadu. India by M/S Avaneetha Textiles (P) Ltd",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,8755,ASP,2013-12-03 00:00:00,2013-09-24 00:00:00,2023-09-23 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9602,Solar Power project in Rajasthan,RINA Services S.p.A. (RINA),Solar: Solar PV,,ACM0002 13.0.0,Registered,India,34261,ASP,2013-10-10 00:00:00,2013-04-04 00:00:00,2023-04-03 00:00:00,249009.0,2017-03-20 00:00:00,2021-10-14 00:00:00,1669.0,4.569472963723477,156554.71321013005,1.5905557545608764,0.4640834863307137,CDM,Solar,False,False,False,LARGE,1,1,False,False,False,True,1
9604,Grid connected solar PV based power generation at Rajasthan by Symphony Vyapaar Pvt Ltd,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,19197,ASP,2013-10-08 00:00:00,2013-04-05 00:00:00,2020-04-04 00:00:00,114348.0,2023-04-27 00:00:00,2023-04-27 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9605,Grid connected solar PV based power generation at Rajasthan by Lexicon Vanijya Pvt. Ltd,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,19197,ASP,2013-10-08 00:00:00,2013-04-05 00:00:00,2020-04-04 00:00:00,115632.0,2023-04-27 00:00:00,2023-04-27 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9608,"11.9 MW Wind Power Project at Tamil Nadu, India.",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 17.0,Registered,India,22439,ASP,2013-10-17 00:00:00,2013-04-12 00:00:00,2023-04-11 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9610,5MW Solar PV Power Plant by AEPL,Bureau Veritas Certification Holding SAS (BVCH),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8697,ASP,2013-10-18 00:00:00,2013-04-12 00:00:00,2020-04-11 00:00:00,58926.0,2016-09-27 00:00:00,2021-01-20 00:00:00,1576.0,4.314852840520191,37526.275154004106,1.5702597648760381,0.4512410610090485,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9613,Power Generation using Waste pressure Energy of BF gas from Gas Expansion Turbine Station of BF-3 of Rashtriya Ispat Nigam Limited,Bureau Veritas Certification Holding SAS (BVCH),EE own generation: Iron & steel heat,,ACM0012 4.0.0,Registered,India,60810,ASP,2014-05-30 00:00:00,2014-04-23 00:00:00,2024-04-22 00:00:00,58841.0,2019-10-16 00:00:00,2019-10-16 00:00:00,0.0,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9615,Bundled Wind Power Project by EKI Energy Services Ltd. (EKIESL-CDM.January-12-02),TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,13369,ASP,2013-10-14 00:00:00,2014-05-01 00:00:00,2021-04-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9619,0.85 MW x 2 Wind Turbine Generator project,TÜV Rheinland (China) Ltd. (TÜV Rheinland),Wind: Wind,,AMS-I.D. 17.0,Registered,India,3522,ASP,2013-10-14 00:00:00,2013-05-06 00:00:00,2023-05-05 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9621,"Wind Power Project by Surana Corporation Limited at Tamil Nadu, India",SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,38259,ASP,2013-10-25 00:00:00,2013-05-28 00:00:00,2023-05-27 00:00:00,,,,,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9624,Wind Power Project by Plasti Surge Industries Pvt. Ltd.,SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,3861,ASP,2013-10-10 00:00:00,2013-05-09 00:00:00,2023-05-08 00:00:00,17867.0,2022-01-07 00:00:00,2022-01-07 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9625,Electricity Generation using renewable wind energy by Sahyadri Industries Limited,SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,13305,ASP,2013-10-18 00:00:00,2013-05-09 00:00:00,2020-05-08 00:00:00,62302.0,2016-05-06 00:00:00,2021-12-02 00:00:00,2036.0,5.574264202600959,74165.58521560575,0.8400392152085461,-0.17430670346239915,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9630,"5 MW Solar Photovoltaic based Power Generation in Jodhpur, Rajasthan",SGS United Kingdom Limited (SGS),Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,8177,ASP,2013-10-25 00:00:00,2013-05-15 00:00:00,2023-05-14 00:00:00,59974.0,2022-08-04 00:00:00,2022-08-04 00:00:00,0.0,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
9633,Generation of electricity from a bundled 10.2 MW Wind Power Project by KRBL Limited,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,21732,ASP,2013-10-25 00:00:00,2013-05-16 00:00:00,2023-05-15 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9643,Wind Project Activity by White House,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,5496,ASP,2013-10-25 00:00:00,2013-06-01 00:00:00,2020-05-31 00:00:00,24592.0,2023-10-19 00:00:00,2023-10-19 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9650,Vajrakarur wind power project in Andhra Pradesh,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,124363,ASP,2013-10-31 00:00:00,2013-06-11 00:00:00,2023-06-10 00:00:00,120303.0,2018-12-05 00:00:00,2018-12-05 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9651,15 MW wind power project by Green Infra Wind Energy Assets Ltd,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 17.0,Registered,India,31500,ASP,2013-11-12 00:00:00,2013-08-12 00:00:00,2023-08-11 00:00:00,185600.0,2022-07-21 00:00:00,2022-07-21 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9652,"9 MW Wind Power Project of Khatau Narbheram & Co. in Tamil Nadu, India",URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,17679,ASP,2013-10-25 00:00:00,2013-06-08 00:00:00,2023-06-07 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9658,2.5 MW wind energy based power generation in Tamil Nadu by KBSPL,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,4897,ASP,2014-02-14 00:00:00,2013-12-04 00:00:00,2023-12-03 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9664,Renewable Wind Energy Project in India,URS Certification,Wind: Wind,,ACM0002 13.0.0,Registered,India,22902,ASP,2013-11-04 00:00:00,2013-07-01 00:00:00,2023-06-30 00:00:00,84935.0,2023-10-12 00:00:00,2023-10-12 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9671,Wind Power Project by Gujarat Multi Gas Base Chemicals Pvt. Ltd. (EKIESL-CDM.May-12-01),URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3167,ASP,2013-10-31 00:00:00,2013-07-01 00:00:00,2020-06-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9675,"Natural Gas based Combined Cycle Power Plant, GPPC at, Gujarat",RWTÜV GmbH,Fossil fuel switch: New natural gas plant,,AM0029 3.0,Registered,India,1076688,ASP,2014-02-25 00:00:00,2014-01-01 00:00:00,2023-12-31 00:00:00,,,,,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9676,Energy efficiency measures at Terminal T3,RWTÜV GmbH,EE service: HVAC & lighting,,AMS-II.E. 10.0,Registered,India,16413,ASP,2013-11-08 00:00:00,2013-08-01 00:00:00,2020-07-31 00:00:00,,,,,,,,,CDM,Other Renewable,False,False,True,SMALL,0,1,False,False,False,False,1
9679,"Installation of Natural gas based combined cooling heating and power (CCHP) systems in DLF Building 5 in Gurgaon, India",Bureau Veritas Certification Holding SAS (BVCH),EE service: HVAC & lighting,,AM0084 1.0,Registered,India,15096,ASP,2013-10-31 00:00:00,2013-07-15 00:00:00,2020-07-14 00:00:00,,,,,,,,,CDM,Other,False,False,False,LARGE,1,1,False,False,True,False,1
9680,5.3 MW Bundled Wind Power project in India,SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),Wind: Wind,,AMS-I.D. 17.0,Registered,India,8396,ASP,2013-10-31 00:00:00,2013-07-11 00:00:00,2023-07-10 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9684,0.8MW Wind based Power Generation by Dwarkesh Engineering in Rajasthan,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 17.0,Registered,India,1453,ASP,2013-10-31 00:00:00,2013-07-21 00:00:00,2023-07-20 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9688,Bundled wind power project in the state of Gujarat,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,96444,ASP,2013-12-05 00:00:00,2013-10-01 00:00:00,2023-09-30 00:00:00,446632.0,2022-12-22 00:00:00,2022-12-22 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9696,Bundled wind power project - Enking international (CDM.Nov-10-01),RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,8802,ASP,2013-11-08 00:00:00,2014-01-01 00:00:00,2020-12-31 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9697,"5.10 MW Wind Power Project by Shyam Metalics & Energy Limited in Maharashtra, India",RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,8513,ASP,2013-11-08 00:00:00,2013-07-23 00:00:00,2023-07-22 00:00:00,51338.0,2017-07-12 00:00:00,2022-01-27 00:00:00,1660.0,4.544832306639288,38690.15742642026,1.3269007782569253,0.28284598108274756,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9699,"24 MW Wind Energy based Power Generation In Theni, Tamil Nadu",SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 13.0.0,Registered,India,48089,ASP,2013-10-25 00:00:00,2013-08-20 00:00:00,2023-08-19 00:00:00,229498.0,2022-11-03 00:00:00,2022-11-03 00:00:00,0.0,,,,,CDM,Wind,False,False,False,LARGE,1,1,False,False,False,False,1
9700,"Green Electricity Generation from Wind Power Project located in Coimbatore, India",RINA Services S.p.A. (RINA),Wind: Wind,,AMS-I.D. 17.0,Registered,India,5455,ASP,2013-11-08 00:00:00,2013-07-31 00:00:00,2023-07-30 00:00:00,,,,,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9702,2.1 MW Wind Power Project by Om Vinyls Private Limited,URS Certification,Wind: Wind,,AMS-I.D. 17.0,Registered,India,3431,ASP,2013-11-08 00:00:00,2013-08-01 00:00:00,2023-07-31 00:00:00,24418.0,2023-05-11 00:00:00,2023-05-11 00:00:00,0.0,,,,,CDM,Wind,False,False,False,SMALL,0,1,False,False,False,False,1
9709,"Solar Photovoltic Power project at Charanka, Patan District in Gujarat",RWTÜV GmbH,Solar: Solar PV,,AMS-I.D. 17.0,Registered,India,24040,ASP,2014-05-06 00:00:00,2014-02-03 00:00:00,2021-02-02 00:00:00,,,,,,,,,CDM,Solar,False,False,False,SMALL,0,1,False,False,False,True,1
